symbol,smiles,cxsmiles,monomer_type
Phe(4-NH2),Nc1ccc(C[C@H](N)C=O)cc1,Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
Phe(4-Cl),N[C@H](C=O)Cc1ccc(Cl)cc1,Clc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
P,O=C[C@@H]1CCCN1,[*]N1CCC[C@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X808,N=C(N)NCCC[C@H](N)C(=O)Cc1ccccc1,NC(=N)NCCC[C@H](N[*])C(=O)Cc1ccccc1 |$;;;;;;;;;_R1;;;;;;;;;$|,Backbone
X949,Nc1c(I)cc(C[C@H](N)C=O)cc1I,Nc1c(I)cc(C[C@H](N[*])C([*])=O)cc1I |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X745,N[C@]1(C=O)CCCC[C@H]1O,O[C@@H]1CCCC[C@]1(N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X950,O=C[C@H](CCC(=O)O)NCC1CCCCC1,OC(=O)CC[C@H](NCC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X816,N#[N+][N-][C@H](C=O)CCCCBr,BrCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone
X976,N[C@H](C=O)Sc1ccccc1,[*]N[C@@H](Sc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X1085,N#[N+][N-]C[C@@H]1C[C@H](C[N-][N+]#N)[C@@H](C=O)N1,[*]C(=O)[C@H]1N[C@H](C[N-][N+]#N)C[C@@H]1C[N-][N+]#N |$_R2;;;;;;;;;;;;;;;$|,Backbone
X978,CC(C)C[C@H](N)CNCC=O,CC(C)C[C@H](N)CNCC([*])=O |$;;;;;;;;;;_R2;$|,Backbone
X1057,N=C(N)N[C@H]1CN[C@H](C=O)C1,NC(=N)N[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
Boc_Glu(OtBu),CC(C)(C)OC(=O)CC[C@@H](C=O)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)CC[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
am_F,NN[C@H](C=O)Cc1ccccc1,NN([*])[C@@H](Cc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;_R2;$|,Backbone
X1180,N[C@H](C=O)Cc1ccc(O)c(Cl)c1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1Cl |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1090,C=CCN1C(=O)C[C@@H](C=O)NC1=O,[*]C(=O)[C@@H]1CC(=O)N(CC=C)C(=O)N1 |$_R2;;;;;;;;;;;;;$|,Backbone
X1222,O=C[C@H](CCC(=O)O)NCCc1ccc(F)c(F)c1,OC(=O)CC[C@H](NCCc1ccc(F)c(F)c1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1037,CC(C)N1C(=O)C[C@@H](C=O)NC1=O,CC(C)N1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X1038,Nc1ccccc1-c1cn([C@@H]2CN[C@H](C=O)C2)nn1,Nc1ccccc1-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X1172,CCC(CC)NCCCC[C@H](N)C=O,CCC(CC)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1162,N[C@H](CC(F)F)C(=O)O,OC(=O)[C@@H](CC(F)F)N[*] |$;;;;;;;;;_R1$|,Backbone
Glu(OBzl),N[C@H](C=O)CCC(=O)OCc1ccccc1,[*]N[C@@H](CCC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,Backbone
X790,CC(C)c1cc(O)cc(C(C)C)c1C[C@H](N)C=O,CC(C)c1cc(O)cc(C(C)C)c1C[C@H](N)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X802,CSCC[C@@H](C=O)NC(=O)NC(C)C,CSCC[C@H](NC(=O)NC(C)C)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X930,N[C@H](C=O)[C@H]1CCc2ccccc21,[*]N[C@@H]([C@H]1CCc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X805,Cn1cnc(C[C@H](N)C=O)c1,Cn1cnc(C[C@H](N[*])C([*])=O)c1 |$;;;;;;;;_R1;;_R2;;$|,Backbone
X1763,CN[C@H](C=O)CSCCN1CCOCC1,CN([*])[C@@H](CSCCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;;;_R2;$|,Backbone
X1764,CC(=O)O[C@H](C)[C@H](N)C=O,C[C@@H](OC(C)=O)[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X487,N[C@H](C=O)Cc1ccco1,[*]N[C@@H](Cc1ccco1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X2028,COc1ccc(C[C@@H](N)C=O)cc1OC,COc1ccc(C[C@@H](N[*])C([*])=O)cc1OC |$;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X1977,N[C@H](C=O)CC1CCCC1,[*]N[C@@H](CC1CCCC1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X2004,N[C@](C=O)(CO)CS,N[C@](CO)(CS[*])C([*])=O |$;;;;;;_R3;;_R2;$|,Backbone
X2011,C[C@@H](C=O)NC(=O)Nc1ccc(Cl)cc1,C[C@H](NC(=O)Nc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1958,O=C[C@@H](CS)NCC1CCCCC1,[*]C(=O)[C@@H](CS[*])NCC1CCCCC1 |$_R2;;;;;;_R3;;;;;;;;$|,Backbone
X1956,N[C@H](S)C=O,[*]N[C@H](S[*])C([*])=O |$_R1;;;;_R3;;_R2;$|,Backbone
X2077,CC(C)=NCCC[C@H](N)C=O,CC(C)=NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1947,CC(C)NCc1ccc(C[C@H](N)C=O)cc1,CC(C)NCc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1988,N[C@@H](C=O)Cc1c[nH]c2ccc(F)cc12,Fc1ccc2[nH]cc(C[C@@H](N[*])C([*])=O)c2c1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X947,O=C[C@@H]1NCCc2ccccc21,[*]N1CCc2ccccc2[C@@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X1761,CN[C@H](C=O)[C@H](O)C(C)=CCCCOC,"COCCCC=C(C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:5.4,$;;;;;;;;;;;;;_R1;;_R2;$|",Backbone
X1789,C[N+](C)(C)c1ccc(C[C@H](N)C=O)cc1,C[N+](C)(C)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1866,N[C@H](C=O)CC(=O)Cc1ccccc1,[*]N[C@@H](CC(=O)Cc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1873,CC#CC[C@@H](C)[C@@H](O)[C@@H](C=O)NC,CC#CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1805,N[C@@H](C=O)Cc1ccc(OP(=O)(O)O)cc1,OP(O)(=O)Oc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X518,O=CCNCCS,[*]N(CCS[*])CC([*])=O |$_R1;;;;;_R3;;;_R2;$|,Backbone
X1681,C[C@@H]1CN[C@@H](C=O)C1,C[C@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X1783,CN(C)c1cccc2c(S(=O)(=O)NCCOC[C@@H](N)C=O)cccc12,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCOC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1786,N[C@@H](C=O)Cc1ccc(COP(=O)(O)O)cc1,OP(O)(=O)OCc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X30,CC(C)N=C(NC#N)NCCCC[C@@H](N)C=O,"CC(C)N=C(NCCCC[C@@H](N[*])C([*])=O)NC#N |w:3.2,$;;;;;;;;;;;;_R1;;_R2;;;;$|",Backbone
d2-Pal,N[C@@H](C=O)Cc1ccccn1,[*]N[C@H](Cc1ccccn1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X141,O=C[C@@H]1Cc2c[nH]c3cccc(c23)CC(=O)N1,[*]C(=O)[C@@H]1Cc2c[nH]c3cccc(CC(=O)N1)c23 |$_R2;;;;;;;;;;;;;;;;;$|,Backbone
X134,N[C@H](C=O)COP(=O)(O)O,OP(O)(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X224,C=CCCCC[C@@H](N)C=O,[*]N[C@H](CCCCC=C)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
Boc_dL,CC(C)C[C@H](C=O)NC(=O)OC(C)(C)C,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X156,Nc1nnc(-c2ccc(C[C@H](N)C=O)cc2)[nH]1,Nc1nnc([nH]1)-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X225,O=C[C@H](CCC(=O)O)NCCc1ccc(Cl)c(Cl)c1,OC(=O)CC[C@H](NCCc1ccc(Cl)c(Cl)c1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Thi,N[C@H](C=O)Cc1cccs1,[*]N[C@@H](Cc1cccs1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X352,CCc1ccccc1-c1ccc(C[C@H](N)C=O)cc1,CCc1ccccc1-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X23,N[C@H](C=O)Cc1cnc(C2CCCCC2)[nH]1,[*]N[C@@H](Cc1cnc([nH]1)C1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,Backbone
Hpr,O=C[C@H]1CCCCN1,[*]N1CCCC[C@@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X2379,N[C@H](C=O)CCCC[C@H](N)C(=O)O,N[C@@H](CCCC[C@H](N[*])C(O)=O)C([*])=O |$;;;;;;;;_R1;;;;;_R2;$|,Backbone
X2471,O=C(O)C[C@H]1NC[C@@H](Cc2ccccc2)NC1=O,OC(=O)C[C@H]1N([*])C[C@@H](Cc2ccccc2)NC1=O |$;;;;;;_R1;;;;;;;;;;;;$|,Backbone
X2638,CC(C)[C@@H](C=O)NCc1cc(Cl)ccc1O,CC(C)[C@H](NCc1cc(Cl)ccc1O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2813,N[C@H](C=O)CCCCNC(=O)N(CCCl)N=O,ClCCN(N=O)C(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2669,Nc1nccc(CC[C@H](N)C=O)n1,Nc1nccc(CC[C@H](N[*])C([*])=O)n1 |$;;;;;;;;;;_R1;;_R2;;$|,Backbone
X2803,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N[C@H](C=O)C(C)C)CC2,COc1cc2CC[C@H](N[C@@H](C(C)C)C([*])=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC |$;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;$|,Backbone
X2178,N[C@H](C=O)Cc1ccc(-c2ccc(C[C@H](N)C(=O)O)cc2)cc1,N[C@@H](Cc1ccc(cc1)-c1ccc(C[C@H](N)C([*])=O)cc1)C(O)=O |$;;;;;;;;;;;;;;;;;_R2;;;;;;$|,Backbone
X2711,O=C[C@H](Cc1cnc[nH]1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,[*]C(=O)[C@H](Cc1cnc[nH]1)NC(=O)OCc1ccc(cc1)N(=O)=O |$_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2884,CN(C)C(=NCC[C@@H](N)C=O)N(C)C,CN(C)C(=NCC[C@@H](N[*])C([*])=O)N(C)C |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X2834,COc1ccc(-c2ncc(C[C@H](N)C=O)[nH]2)cc1,COc1ccc(cc1)-c1ncc(C[C@H](N[*])C([*])=O)[nH]1 |$;;;;;;;;;;;;;;;_R1;;_R2;;$|,Backbone
X2821,CN[C@H](C=O)CCN1CCCCC1,CN([*])[C@@H](CCN1CCCCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
Dab,NCC[C@H](N)C=O,[*]N[C@@H](CCN[*])C([*])=O |$_R1;;;;;;_R3;;_R2;$|,Backbone
X2849,N[C@H](C=O)CC1=CCC=CC1,"[*]N[C@@H](CC1=CCC=CC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$,c:7,t:4|",Backbone
X2906,CC(C)(C)OC(=O)N[C@H](C=O)COS(=O)(=O)O,CC(C)(C)OC(=O)N[C@@H](COS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2430,N[C@H](C=O)Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,[*]N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2903,CC(=O)N(C(=O)CSc1ccccc1)[C@H](C=O)Cc1ccc(F)cc1,CC(=O)N([C@@H](Cc1ccc(F)cc1)C([*])=O)C(=O)CSc1ccccc1 |$;;;;;;;;;;;;;;_R2;;;;;;;;;;;$|,Backbone
X2756,O=C[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1,[*]C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2723,C[C@@H](O)[C@@H](C=O)Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,C[C@@H](O)[C@H](Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2779,CCOC(=O)C(=O)C(=O)[C@@H](N)CC(C)C,CCOC(=O)C(=O)C(=O)[C@H](CC(C)C)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
X2043,NC(=O)N[C@@H](C=O)Cc1ccc(Cl)cc1,NC(=O)N[C@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1999,CNc1ccc(C[C@H](N)C=O)cc1,CNc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2089,O=C[C@@H]1C[C@@H](OC(=O)N2CCc3ccccc32)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1CCc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;;$|,Backbone
X2128,COc1cccc(C(=O)CN2CCCC[C@H]2C=O)c1,COc1cccc(c1)C(=O)CN1CCCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Me_meT,C[C@@H](O)[C@@H](C=O)N(C)C,C[C@@H](O)[C@H](N(C)C)C([*])=O |$;;;;;;;;_R2;$|,Backbone
X2207,N[C@@H](CCC(=O)O)C(=O)C(F)(F)F,OC(=O)CC[C@H](N[*])C(=O)C(F)(F)F |$;;;;;;;_R1;;;;;;$|,Backbone
X2214,N[C@@H](O)C=O,O[C@H](N[*])C([*])=O |$;;;_R1;;_R2;$|,Backbone
X2194,O=C[C@@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1,Oc1ccc(C[C@@H](NC(=O)OCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2172,COc1ccc(C[C@H](N[C@H](C=O)Cc2ccccc2)C(=O)CC2(S)CCC(C)CC2)cc1,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCC(C)CC2)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;_R3;;$|,Backbone
X2142,O=C[C@H](CO)N[C@@H](Cc1cnc[nH]1)C(=O)O,OC[C@H](N[C@@H](Cc1cnc[nH]1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2213,NCCCC[C@@H](C=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,NCCCC[C@H](N1Cc2[nH]c3ccccc3c2C[C@H]1C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2143,O=C(c1nc2ccccc2s1)[C@@H]1CCCN1,[*]N1CCC[C@H]1C(=O)c1nc2ccccc2s1 |$_R1;;;;;;;;;;;;;;;;$|,Backbone
X2122,CC(C)(C)[C@@H](C=O)NC(=O)OC1CCCC1,CC(C)(C)[C@H](NC(=O)OC1CCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
Me_Tic,CN1Cc2ccccc2C[C@H]1C=O,CN1Cc2ccccc2C[C@H]1C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
V_OBzl,CC(C)[C@H](N)C(=O)OCc1ccccc1,CC(C)[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;_R1;;;;;;;;;;$|,Backbone
X1365,CC(C)[C@H](N)C(=O)c1nnc(C(C)(C)C)o1,CC(C)[C@H](N[*])C(=O)c1nnc(o1)C(C)(C)C |$;;;;;_R1;;;;;;;;;;;$|,Backbone
X1299,COC(=O)[C@@H](N)C(c1ccccc1)c1ccccc1,COC(=O)[C@@H](N[*])C(c1ccccc1)c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,Backbone
X1300,CN(C)C(=N)NCCC[C@H](N)C=O,CN(C)C(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1443,CC(C)(C)OC(=O)N[C@H](C=O)C1CCCC1,CC(C)(C)OC(=O)N[C@@H](C1CCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X1409,CN(C)[C@H]1C[C@@H]1CC[C@H](N)C=O,CN(C)[C@H]1C[C@@H]1CC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1326,N[C@@H](C=O)Cc1ccc2ccccc2c1Br,Brc1c(C[C@@H](N[*])C([*])=O)ccc2ccccc12 |$;;;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X1381,Cc1cccc(C(C)C)c1C[C@H](N)C=O,CC(C)c1cccc(C)c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1476,Cc1ccc(C[C@H](N)C=O)c(C)c1,Cc1ccc(C[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1234,CC(C)(O)[C@H](O)[C@H](N)C=O,CC(C)(O)[C@H](O)[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1004,COC(=O)CC[C@H](N)C=O,COC(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X999,N[C@H](C=O)CCS(=O)(=O)O,OS(=O)(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
Boc_K,CC(C)(C)OC(=O)N[C@H](C=O)CCCCN,CC(C)(C)OC(=O)N[C@@H](CCCCN)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X230,CC(C)[C@H](N)C=O,CC(C)[C@H](N[*])C=O |$;;;;;_R1;;$|,Backbone
Boc_F,CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccccc1,CC(C)(C)OC(=O)N([*])[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;_R1;;;;;;;;;;_R2;$|,Backbone
X178,CC[C@H](C)[C@@H](C=O)NC[C@@H](N)CS,CC[C@H](C)[C@H](NC[C@@H](N)CS)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X317,Cn1ccnc1C(=O)[C@@H](N)CCCNC(=N)N,Cn1ccnc1C(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone
X320,NC1(C=O)CCNCC1,[*]NC1(CCNCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X326,CC[C@H](C)[C@@H](C=O)NC[C@@H](N)Cc1ccc(O)cc1,CC[C@H](C)[C@H](NC[C@@H](N)Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X262,N=C(N)NCCCNCC=O,NC(=N)NCCCN([*])CC([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
D_Me,CC(=O)[C@@H](N)CC(=O)O,CC(=O)[C@H](CC(O)=O)N[*] |$;;;;;;;;;_R1$|,Backbone
X698,COC(=O)C(=O)[C@H](C)N,COC(=O)C(=O)[C@H](C)N[*] |$;;;;;;;;;_R1$|,Backbone
X507,N[C@H](C=O)Cc1cc2ccccc2[nH]1,[*]N[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X504,N[C@H](C=O)CCCCNC1=NCCCN1,"[*]N[C@@H](CCCCNC1=NCCCN1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$,t:8|",Backbone
X329,CCOC(=O)[C@H](N)CCc1ccccc1,CCOC(=O)[C@@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
X270,CN1C(=O)C[C@@H](C=O)N(C)C1=O,CN1[C@@H](CC(=O)N(C)C1=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X570,Nc1nnc(Nc2ccc(C[C@@H](N)C=O)cc2)[nH]1,Nc1nnc(Nc2ccc(C[C@@H](N[*])C([*])=O)cc2)[nH]1 |$;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X344,C=CCn1cnc(C[C@H](N)C=O)c1,[*]N[C@@H](Cc1cn(CC=C)cn1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X206,O=CCn1ccc2ccccc2c1=O,[*]C(=O)Cn1ccc2ccccc2c1=O |$_R2;;;;;;;;;;;;;;$|,Backbone
dP_OMe,COC(=O)[C@H]1CCCN1,COC(=O)[C@H]1CCCN1[*] |$;;;;;;;;;_R1$|,Backbone
X170,CC(C)(C)C(=O)ONCCCC[C@H](N)C=O,CC(C)(C)C(=O)ONCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X235,CO[C@H](C)[C@H](N)C=O,CO[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X307,CCCCNC(=O)N[C@H](C=O)CCSC,CCCCNC(=O)N[C@@H](CCSC)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1532,CN[C@@H](C=O)Cc1c(C)cc(O)cc1C,CN[C@H](Cc1c(C)cc(O)cc1C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1533,Cc1cc(O)cc(C)c1C[C@H](C=O)N(C)C,CN(C)[C@H](Cc1c(C)cc(O)cc1C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X1540,N#CCC[C@H](N)C=O,[*]N[C@@H](CCC#N)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X389,O=C[C@H](CO)NC(=O)NC1CCCCC1,OC[C@H](NC(=O)NC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1776,NCCNC(=O)O[C@H]1CN[C@H](C=O)C1,NCCNC(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X921,O=CCNCCNS(=O)(=O)c1cccc2cnccc12,[*]C(=O)CNCCNS(=O)(=O)c1cccc2cnccc12 |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X1845,COc1cc(OC)cc(-c2[nH]c3ccccc3c2C[C@H](N)C=O)c1,COc1cc(OC)cc(c1)-c1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1285,N#[N+][N-]CCCCCCN[C@H](C=O)CO,OC[C@H](NCCCCCC[N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X983,O=C[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1ccccc1,OP(O)(=O)Oc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X196,N=C(N)Nc1ccc(C[C@@H](N)C=O)cc1,NC(=N)Nc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1840,O=C[C@@H]1CNCCN1,[*]N1CCNC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X412,N[C@@H](C=O)[C@@H](O)c1ccc([N+](=O)[O-])cc1,N[C@H]([C@@H](O)c1ccc(cc1)N(=O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
P_MeO,O=C(CO)[C@@H]1CCCN1,OCC(=O)[C@@H]1CCCN1[*] |$;;;;;;;;;_R1$|,Backbone
R_OBzl,N=C(N)NCCC[C@H](N)C(=O)OCc1ccccc1,NC(=N)NCCC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;;;;_R1;;;;;;;;;;$|,Backbone
X2557,O=CCn1nc(-c2ccccc2)c2ccccc2c1=O,[*]C(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2610,CC(C)[C@H](N)C(=O)c1nc2cc(C(=O)ON)ccc2o1,CC(C)[C@H](N[*])C(=O)c1nc2cc(ccc2o1)C(=O)ON |$;;;;;_R1;;;;;;;;;;;;;;;$|,Backbone
X2660,N[C@H](C=O)Cc1ccc(O)c(CCC(=O)O)c1,OC(=O)CCc1cc(C[C@H](N[*])C([*])=O)ccc1O |$;;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X2605,CN(C(=O)N[C@H](C=O)Cc1c[nH]c2ccccc12)[C@H](N)C(=O)c1ccccc1,CN([C@H](N[*])C(=O)c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
