symbol,smiles,cxsmiles,monomer_type
X564,CN(C)CCC[C@H]([N-][N+]#N)C(H)=O,CN(C)CCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X199,FC(F)(F)c1cc(COC(=O)[C@H](Cc2c[nH]c3ccccc23)NH)cc(c1)C(F)(F)F,FC(F)(F)c1cc(COC(=O)[C@H](Cc2c[nH]c3ccccc23)N[*])cc(c1)C(F)(F)F |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;;;;;;$|,Backbone
dalloT,C[C@@H](O)[C@@H](NH)C(H)=O,C[C@@H](O)[C@@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X1505,C[C@@](Cc1ccccc1F)(NH)C(H)=O,C[C@@](Cc1ccccc1F)(N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1609,OC(=O)Cc1ccc(C[C@H](NH)C(H)=O)cc1C(O)=O,OC(=O)Cc1ccc(C[C@H](N[*])C([*])=O)cc1C(O)=O |$;;;;;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X288,HN[C@H](Cc1c[nH]c2ccccc12)C=O,[*]N[C@H](Cc1c[nH]c2ccccc12)C=O |$_R1;;;;;;;;;;;;;;$|,Backbone
X967,CC(C)(C)OC(=O)NCCCC[C@@H](NH)C=O,CC(C)(C)OC(=O)NCCCC[C@@H](N[*])C=O |$;;;;;;;;;;;;;;_R1;;$|,Backbone
X680,Oc1ccc(C[C@H](NH)C(H)=O)cc1O,Oc1ccc(C[C@H](N[*])C([*])=O)cc1O |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X796,N[C@@H](Cc1ccc(O)cc1)c1cn(CC(H)=O)nn1,N[C@@H](Cc1ccc(O)cc1)c1cn(CC([*])=O)nn1 |$;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X1608,CC(C)(C)OC(=O)N[C@H](C1CCCCC1)C(H)=O,CC(C)(C)OC(=O)N[C@H](C1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
Boc_D,CC(C)(C)OC(=O)N[C@@H](CC(O)=O)C(H)=O,CC(C)(C)OC(=O)N[C@@H](CC(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1699,C[C@]1(CCN1H)C(H)=O,C[C@]1(CCN1[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X1704,CN(H)[C@@H](CC(C)(C)O)C(H)=O,CN([*])[C@@H](CC(C)(C)O)C([*])=O |$;;_R1;;;;;;;;_R2;$|,Backbone
X1557,HN1CCC(=C)[C@H]1C(H)=O,[*]N1CCC(=C)[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
Boc_Glu(OBzl),CC(C)(C)OC(=O)N[C@@H](CCC(=O)OCc1ccccc1)C(H)=O,CC(C)(C)OC(=O)N[C@@H](CCC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1606,CCCS[C@H]1CCN(H)[C@H]1C(H)=O,CCCS[C@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
C_OBzl,SC[C@H](NH)C(=O)OCc1ccccc1,SC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;_R1;;;;;;;;;;$|,Backbone
X2587,COc1cc(C)c([C@H](C)[C@@H](NH)C(H)=O)c(C)c1,COc1cc(C)c([C@H](C)[C@@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X2718,C[C@H](NC(O)=O)C(H)=O,C[C@H](NC(O)=O)C([*])=O |$;;;;;;;_R2;$|,Backbone
H_OBzl,HN[C@@H](Cc1cnc[nH]1)C(=O)OCc1ccccc1,[*]N[C@@H](Cc1cnc[nH]1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;$|,Backbone
Cbz_Hyp,O[C@@H]1C[C@H](N(C1)C(=O)OCc1ccccc1)C(H)=O,O[C@@H]1C[C@H](N(C1)C(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2702,Cc1cc(C)cc(c1)-c1ccc(C[C@H](NH)C(H)=O)cc1,Cc1cc(C)cc(c1)-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2636,C[C@H](OC(=O)[C@H](Cc1ccccc1)NH)c1ccccc1,C[C@H](OC(=O)[C@H](Cc1ccccc1)N[*])c1ccccc1 |$;;;;;;;;;;;;;;_R1;;;;;;$|,Backbone
X2682,CCOC(=O)C(F)(F)C(=O)[C@H](CC1CCCCC1)NH,CCOC(=O)C(F)(F)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X2631,CN(C)[C@@H](CCCCN)C(=O)O[C@@H]1C[C@H](N(H)C1)C(H)=O,CN(C)[C@@H](CCCCN)C(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X2703,OC(=O)[C@]1(C[C@H]1CCc1ccccc1)NH,OC(=O)[C@]1(C[C@H]1CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
X2704,HC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OC1CCCCC1,[*]C(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OC1CCCCC1 |$_R2;;;;;;;;;;;;;;;;;;;$|,Backbone
X2643,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)NH,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone
X2733,CC(C)(C)[C@H](NCCCc1cnc[nH]1)C(H)=O,CC(C)(C)[C@H](NCCCc1cnc[nH]1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2731,HN[C@@]1(CCc2ccccc12)C(H)=O,[*]N[C@@]1(CCc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X2651,CN(H)[C@@H](CCCNC(N)=N)C(=O)c1nc2ccccc2s1,CN([*])[C@@H](CCCNC(N)=N)C(=O)c1nc2ccccc2s1 |$;;_R1;;;;;;;;;;;;;;;;;;;$|,Backbone
X2319,COc1ccc(CN(H)CC(H)=O)cc1OC,COc1ccc(CN([*])CC([*])=O)cc1OC |$;;;;;;;;_R1;;;_R2;;;;;$|,Backbone
X2297,C[C@H]1CCN(H)[C@@H]1C(H)=O,C[C@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X2331,OC(=O)C(=O)C1(CC1)NH,OC(=O)C(=O)C1(CC1)N[*] |$;;;;;;;;;_R1$|,Backbone
X2470,CC(C)[C@H](NH)C(=O)c1nc2ccccc2[nH]1,CC(C)[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;_R1;;;;;;;;;;;$|,Backbone
X2475,HN[C@@H](CCC=O)C(H)=O,[*]N[C@@H](CCC=O)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X2378,CCCCCCCCCCCCCCCCS(=O)(=O)N[C@@H](Cc1ccccc1)C(H)=O,CCCCCCCCCCCCCCCCS(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2343,COC(=O)[C@H](CSCc1c[nH]c(=O)[nH]c1=O)NH,COC(=O)[C@H](CSCc1c[nH]c(=O)[nH]c1=O)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone
X2438,C[C@](CCCNC(N)=N)(NH)C(=O)c1nc2ccccc2s1,C[C@](CCCNC(N)=N)(N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2398,HSc1ccccn1,[*]Sc1ccccn1 |$_R3;;;;;;;$|,Backbone
Me_dCha,CN[C@H](CC1CCCCC1)C(H)=O,CN[C@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X2402,HN[C@@H](C[C@@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccccc1,[*]N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2307,HN1[C@H]([C@@H]1C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,[*]N1[C@H]([C@@H]1C(=O)OCc1ccccc1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X531,CC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(N)=N)C(H)=O,CC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X591,HN[C@@H](Cc1cccc2cc[nH]c12)C(H)=O,[*]N[C@@H](Cc1cccc2cc[nH]c12)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
Cbz_F,HC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X765,CC(C)(C)OC(=O)N[C@H](CCCN)C(H)=O,CC(C)(C)OC(=O)N[C@H](CCCN)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X843,N[C@]1(C[C@H](CO)C1)C(H)=O,N[C@]1(C[C@H](CO)C1)C([*])=O |$;;;;;;;;_R2;$|,Backbone
EtCO_dHph,CCOC(=O)N[C@H](CCc1ccccc1)C(H)=O,CCOC(=O)N[C@H](CCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X755,HC(=O)[C@@H]([N-][N+]#N)c1ccccc1,[*]C(=O)[C@@H]([N-][N+]#N)c1ccccc1 |$_R2;;;;;;;;;;;;$|,Backbone
X523,Cc1cc(O)ccc1C[C@H](NH)C(H)=O,Cc1cc(O)ccc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X646,CC(C)C[C@@](C)(NH)C(H)=O,CC(C)C[C@@](C)(N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X519,NCCC[C@H]([N-][N+]#N)C(H)=O,NCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X462,C[C@H]1C[C@@]1(NH)C(O)=O,C[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;_R1;;;$|,Backbone
dPhe(2-Me),Cc1ccccc1C[C@@H](NH)C(H)=O,Cc1ccccc1C[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X3013,FC(F)(F)c1cccc(C[C@@H](NH)C(H)=O)c1,FC(F)(F)c1cccc(C[C@@H](N[*])C([*])=O)c1 |$;;;;;;;;;;;;_R1;;_R2;;$|,Backbone
X3022,Fc1ccc(C[C@H](NH)C(=O)OCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,Fc1ccc(C[C@H](N[*])C(=O)OCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1 |$;;;;;;;;_R1;;;;;;;;;;;;;;;;;;;;$|,Backbone
Asp(OtBu),CC(C)(C)OC(=O)C[C@H](NH)C(H)=O,CC(C)(C)OC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X2858,CC(C)[C@H](NC(=O)OCCCCCn1cnc2c(ncnc12)N(C)C)C(H)=O,CC(C)[C@H](NC(=O)OCCCCCn1cnc2c(ncnc12)N(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2897,Clc1ccc(NC(=O)NCCCC[C@H](NH)C(H)=O)cc1,Clc1ccc(NC(=O)NCCCC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2515,HN1C[C@@H](Cc2ccccc2)NC(=O)C1,[*]N1C[C@@H](Cc2ccccc2)NC(=O)C1 |$_R1;;;;;;;;;;;;;;$|,Backbone
X2505,HN(CC(H)=O)C(c1ccccc1)c1ccccc1,[*]N(CC([*])=O)C(c1ccccc1)c1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,Backbone
X2493,CC(C)N(H)[C@@H](CCCCN)C(H)=O,CC(C)N([*])[C@@H](CCCCN)C([*])=O |$;;;;_R1;;;;;;;;_R2;$|,Backbone
X633,C[C@@H](OP(O)(O)=O)[C@H](NH)C(H)=O,C[C@@H](OP(O)(O)=O)[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1572,NC(=N)NCCC[C@H](NH)C(=O)C=O,NC(=N)NCCC[C@H](N[*])C(=O)C=O |$;;;;;;;;;_R1;;;;$|,Backbone
X2244,HN[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2[nH]1,[*]N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2[nH]1 |$_R1;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2274,OP(O)(=O)[C@H](NH)C(H)=O,OP(O)(=O)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2217,HN[C@H]([C@H](Oc1ccc(C=O)cc1)c1ccccc1)C(H)=O,[*]N[C@H]([C@H](Oc1ccc(C=O)cc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X3,Fc1ccc(C[C@H](NH)C(H)=O)cc1,Fc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
A,C[C@H](NH)C(H)=O,C[C@H](N[*])C([*])=O |$;;;_R1;;_R2;$|,Backbone
G,HNCC(H)=O,[*]NCC([*])=O |$_R1;;;;_R2;$|,Backbone
Q,NC(=O)CC[C@H](NH)C(H)=O,NC(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X809,C[C@](CO)(NH)C(H)=O,C[C@](CO)(N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X881,HN1C[C@H](C[C@H]1C(H)=O)n1cc(nn1)-c1cccc2ccccc12,[*]N1C[C@H](C[C@H]1C([*])=O)n1cc(nn1)-c1cccc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;$|,Backbone
X955,N[C@H](CNCC(H)=O)Cc1ccccc1,N[C@H](CNCC([*])=O)Cc1ccccc1 |$;;;;;;_R2;;;;;;;;$|,Backbone
X1217,NC(=N)NC[C@H]1C[C@@](C1)(NH)C(O)=O,NC(=N)NC[C@H]1C[C@@](C1)(N[*])C(O)=O |$;;;;;;;;;;_R1;;;$|,Backbone
X1159,CC(C)[C@H](NH)C(O)c1ncco1,CC(C)[C@H](N[*])C(O)c1ncco1 |$;;;;;_R1;;;;;;;$|,Backbone
X1029,CCC[C@H](C)[C@H](NH)C(H)=O,CCC[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1161,C[C@H](NS(=O)(=O)c1cccc2c(cccc12)N(C)C)C(H)=O,C[C@H](NS(=O)(=O)c1cccc2c(cccc12)N(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1022,HN[C@@H](CCCC=C)C(H)=O,[*]N[C@@H](CCCC=C)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X1165,Oc1ccc2CN(H)[C@H](Cc2c1)C(H)=O,Oc1ccc2CN([*])[C@H](Cc2c1)C([*])=O |$;;;;;;;_R1;;;;;;_R2;$|,Backbone
X936,C[C@@]1(CO1)C(=O)[C@H](Cc1ccc(N)cc1)NH,C[C@@]1(CO1)C(=O)[C@H](Cc1ccc(N)cc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
X1762,CCCC[C@@H](C)[C@@H](O)[C@H](N(C)H)C(H)=O,CCCC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1918,HN1COC[C@@H]1C(H)=O,[*]N1COC[C@@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X2005,Oc1ccc(cc1)[C@@H]1CCN[C@H]1C(H)=O,Oc1ccc(cc1)[C@@H]1CCN[C@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X2016,HN[C@H](C(H)=O)c1c[nH]c2ccccc12,[*]N[C@H](C([*])=O)c1c[nH]c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;$|,Backbone
X1957,HC(=O)[C@@H](CSH)NC(=O)Nc1ccc(cc1)-c1ccccc1,[*]C(=O)[C@@H](CS[*])NC(=O)Nc1ccc(cc1)-c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;;;$|,Backbone
X1965,C[C@H]([C@@H](NH)C(H)=O)c1ccc2ccccc2c1,C[C@H]([C@@H](N[*])C([*])=O)c1ccc2ccccc2c1 |$;;;;_R1;;_R2;;;;;;;;;;;$|,Backbone
X1980,Oc1ccc(C[C@H](NH)C(H)=O)c(I)c1,Oc1ccc(C[C@H](N[*])C([*])=O)c(I)c1 |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
Me_dalloT,C[C@@H](O)[C@@H](N(C)H)C(H)=O,C[C@@H](O)[C@@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
dPen,CC(C)(SH)[C@@H](NH)C(H)=O,CC(C)(S[*])[C@@H](N[*])C([*])=O |$;;;;_R3;;;_R1;;_R2;$|,Backbone
X1952,N[C@@H](Cc1ccc(N)c(I)c1)C(H)=O,N[C@@H](Cc1ccc(N)c(I)c1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2063,Oc1ccc(cc1)[C@@H]1CCN[C@@H]1C(H)=O,Oc1ccc(cc1)[C@@H]1CCN[C@@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
Me_dT,C[C@H](O)[C@@H](N(C)H)C(H)=O,C[C@H](O)[C@@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2066,CCCCOc1ccc(C[C@@H](NH)C(H)=O)cc1,CCCCOc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1830,HN(CC=C)[C@H](Cc1ccccc1)C(H)=O,[*]N(CC=C)[C@H](Cc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1688,HN[C@H](CCOCCSH)C(H)=O,[*]N[C@H](CCOCCS[*])C([*])=O |$_R1;;;;;;;;;_R3;;_R2;$|,Backbone
X1904,COC(=O)CCC[C@@H](C)[C@@H](O)[C@H](N(C)H)C(H)=O,COC(=O)CCC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1831,CN(H)[C@@H](Cc1ccc(Br)cc1)C(H)=O,CN([*])[C@@H](Cc1ccc(Br)cc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
X1929,CC(C)(C)OC(=O)COC[C@@H](NH)C(H)=O,CC(C)(C)OC(=O)COC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1946,COC(=O)CCCC[C@H](NH)C(H)=O,COC(=O)CCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1869,OP(O)(=O)OC(F)(F)c1ccc(C[C@@H](NH)C(H)=O)cc1,OP(O)(=O)OC(F)(F)c1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1891,CCN(H)[C@@H](C(C)C)C(H)=O,CCN([*])[C@@H](C(C)C)C([*])=O |$;;;_R1;;;;;;_R2;$|,Backbone
X1676,HN[C@@H](C(H)=O)c1cccs1,[*]N[C@@H](C([*])=O)c1cccs1 |$_R1;;;;_R2;;;;;;$|,Backbone
X1680,HN[C@H](COCC[N-][N+]#N)C(H)=O,[*]N[C@H](COCC[N-][N+]#N)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X1874,COC(=O)CCCCCC[C@H](NH)C(H)=O,COC(=O)CCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1811,COC(=O)COCCOCCOCCNCCOCCOCCn1cc(C[C@@H](N(C)H)C(H)=O)nn1,COC(=O)COCCOCCOCCNCCOCCOCCn1cc(C[C@@H](N(C)[*])C([*])=O)nn1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1812,HNC1([C@@H]([C@H]1c1ccccc1)c1ccccc1)C(H)=O,[*]NC1([C@@H]([C@H]1c1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Lys(Boc),CC(C)(C)OC(=O)NCCCC[C@H](NH)C(H)=O,CC(C)(C)OC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1859,C[C@H](Cc1nc2ccc(C)cc2[nH]1)[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@H](Cc1nc2ccc(C)cc2[nH]1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1791,CCN(CC)C[C@@H](NH)C(H)=O,CCN(CC)C[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1933,CC(C)N(C)CCS[C@@H](N(C)H)C(H)=O,CC(C)N(C)CCS[C@@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X57,CCc1cc(OC)ccc1-c1ccc(C[C@H](NH)C(H)=O)cc1,CCc1cc(OC)ccc1-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X58,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCC(H)=O,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Cbz_S,OC[C@H](NC(=O)OCc1ccccc1)C(H)=O,OC[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
Dpr,HN[C@@H](CNH)C(H)=O,[*]N[C@@H](CN[*])C([*])=O |$_R1;;;;;_R3;;_R2;$|,Backbone
Cbz_A,C[C@H](NC(=O)OCc1ccccc1)C(H)=O,C[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Tle,CC(C)(C)[C@H](NH)C(H)=O,CC(C)(C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
meD,CN(H)[C@@H](CC(H)=O)C(H)=O,CN([*])[C@@H](CC([*])=O)C([*])=O |$;;_R1;;;;_R3;;;_R2;$|,Backbone
dI,CC[C@@H](C)[C@@H](NH)C(H)=O,CC[C@@H](C)[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X121,HNC1(CCCCCC1)C(H)=O,[*]NC1(CCCCCC1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
dCha,HN[C@H](CC1CCCCC1)C(H)=O,[*]N[C@H](CC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
Cbz_R,NC(=N)NCCC[C@H](NC(=O)OCc1ccccc1)C(H)=O,NC(=N)NCCC[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X161,CC(C)[C@H](NC(=O)N(C)C)C(H)=O,CC(C)[C@H](NC(=O)N(C)C)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
dL_OMe,COC(=O)[C@@H](CC(C)C)NH,COC(=O)[C@@H](CC(C)C)N[*] |$;;;;;;;;;;_R1$|,Backbone
X226,OC(=O)CC[C@H](NCCCc1c2ccccc2cc2ccccc12)C(H)=O,OC(=O)CC[C@H](NCCCc1c2ccccc2cc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
meV,CC(C)[C@H](N(C)H)C(H)=O,CC(C)[C@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2725,HN[C@@H](C(H)=O)C(=O)Cc1ccccc1,[*]N[C@@H](C([*])=O)C(=O)Cc1ccccc1 |$_R1;;;;_R2;;;;;;;;;;$|,Backbone
X2789,CCN(H)[C@H](Cc1ccc(O)cc1)C(H)=O,CCN([*])[C@H](Cc1ccc(O)cc1)C([*])=O |$;;;_R1;;;;;;;;;;;_R2;$|,Backbone
X2791,HN[C@@H](Cc1ccc(cc1)-c1cccc(c1)-c1ccccc1)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)-c1cccc(c1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
dmeD,CN(H)[C@H](CC(H)=O)C(H)=O,CN([*])[C@H](CC([*])=O)C([*])=O |$;;_R1;;;;_R3;;;_R2;$|,Backbone
X2320,HN[C@H](CCC1CCCCC1)C(H)=O,[*]N[C@H](CCC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X2279,CCOC(=O)[C@@H]1[C@H](N1H)C(H)=O,CCOC(=O)[C@@H]1[C@H](N1[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X2147,HN[C@@H](Cc1ccc(cc1)-c1cccc2ccccc12)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)-c1cccc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2349,COC(=O)[C@H](Cc1ccc(Oc2cc(C[C@H](N)C(H)=O)ccc2O)cc1)NH,COC(=O)[C@H](Cc1ccc(Oc2cc(C[C@H](N)C([*])=O)ccc2O)cc1)N[*] |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;_R1$|,Backbone
X2446,CN(H)[C@@H](CC(O)=O)C(=O)COc1cc(nn1-c1ccccc1)C(F)(F)F,CN([*])[C@@H](CC(O)=O)C(=O)COc1cc(nn1-c1ccccc1)C(F)(F)F |$;;_R1;;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2673,COc1ccc(cc1)-c1cn(nn1)[C@@H]1C[C@H](N(H)C1)C(H)=O,COc1ccc(cc1)-c1cn(nn1)[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X2845,CCCCCCCCCCCCNCCC[C@@H](NH)C(H)=O,CCCCCCCCCCCCNCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2819,NS(=O)(=O)Cc1ccc(C[C@H](NH)C(H)=O)cc1,NS(=O)(=O)Cc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2842,C[C@H](NCc1ccc(cc1)C(O)=O)C(H)=O,C[C@H](NCc1ccc(cc1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
