symbol,smiles,cxsmiles,monomer_type,embedding_mean,embedding_std,embedding_norm,embedding_min,embedding_max
X2,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C(H)=O,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002953574,0.5948077,16.483997,-2.1030974,7.8347306
Aib,CC(C)(NH)C(H)=O,CC(C)(N[*])C([*])=O |$;;;;_R1;;_R2;$|,Backbone,-0.0032216618,0.6438186,17.842249,-2.4485526,9.56535
X929,NC(=N)NCCC[C@@H](NH)C(=O)c1nc2ccccc2s1,NC(=N)NCCC[C@@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.0027760856,0.57248443,15.865341,-2.6228814,6.5468845
X715,Oc1ccc2C[C@@](CCc2c1)(NH)C(H)=O,Oc1ccc2C[C@@](CCc2c1)(N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003194596,0.65584195,18.175442,-1.7740312,9.250642
X798,HN[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(H)=O,[*]N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024223886,0.6090822,16.879515,-3.377003,7.9692593
X736,HC(=O)[C@@H]1CC(=O)N1,[*]C(=O)[C@@H]1CC(=O)N1 |$_R2;;;;;;;$|,Backbone,-0.0036571536,0.61412,17.019297,-1.6462727,6.3209443
X748,OC(=O)COC(=O)[C@H](Cc1ccccc1)NH,OC(=O)COC(=O)[C@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0033375162,0.5780796,16.020477,-1.8646246,6.192603
X977,HN[C@@H](CCCCNCc1ccc2ccccc2c1)C(H)=O,[*]N[C@@H](CCCCNCc1ccc2ccccc2c1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028350789,0.5679571,15.739884,-3.3327484,7.3967943
X1152,HN[C@H](Cc1ccc(NC(=S)c2ccccc2)cc1)C(H)=O,[*]N[C@H](Cc1ccc(NC(=S)c2ccccc2)cc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030210465,0.59311086,16.436983,-2.5140104,8.562956
X1153,HN[C@]1(CCc2ccccc2C1)C(H)=O,[*]N[C@]1(CCc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone,-0.0031226564,0.58687186,16.264101,-2.5012126,9.069375
S_OBzl,OC[C@H](NH)C(=O)OCc1ccccc1,OC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;_R1;;;;;;;;;;$|,Backbone,-0.0020613447,0.6213424,17.21924,-2.652984,7.0428023
X1048,CCOC(=O)N[C@H](Cc1ccc(cc1)N(=O)=O)C(H)=O,CCOC(=O)N[C@H](Cc1ccc(cc1)N(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033119556,0.58350605,16.170855,-1.9507285,8.072891
X1171,C[N+](C)(C)CC(H)=O,C[N+](C)(C)CC([*])=O |$;;;;;;_R2;$|,Backbone,-0.0022774413,0.6018708,16.679653,-2.455146,6.68971
X804,COC(=O)[C@H](Cc1ccc(OC(=O)CC(C)C)cc1)NH,COC(=O)[C@H](Cc1ccc(OC(=O)CC(C)C)cc1)N[*] |$;;;;;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0029525813,0.549341,15.224006,-2.0098016,6.095357
X1692,HN[C@@H](CCCCCCC(=O)[C@@H]1CO1)C(H)=O,[*]N[C@@H](CCCCCCC(=O)[C@@H]1CO1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027832799,0.63232136,17.523573,-2.8558507,8.521704
meE,CN(H)[C@@H](CCC(H)=O)C(H)=O,CN([*])[C@@H](CCC([*])=O)C([*])=O |$;;_R1;;;;;_R3;;;_R2;$|,Backbone,-0.0035703722,0.70860106,19.637577,-2.1398747,7.1386743
X2074,HN1C[C@@H](C[C@H]1C(H)=O)c1ccccc1,[*]N1C[C@@H](C[C@H]1C([*])=O)c1ccccc1 |$_R1;;;;;;;_R2;;;;;;;$|,Backbone,-0.0030569583,0.6199739,17.18143,-2.9414463,9.482377
X2017,HN[C@@H](CCc1ccc(cc1)N(=O)=O)C(H)=O,[*]N[C@@H](CCc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.00294241,0.6374734,17.666368,-2.8038597,9.492999
X2018,COC(=O)c1ccc(NC(=O)N[C@H](CSH)C(H)=O)cc1,COC(=O)c1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R3;;_R2;;;$|,Backbone,-0.0033633895,0.5397519,14.958333,-1.8861035,6.160319
X1960,C[C@H](NCc1ccccc1OC(F)(F)F)C(H)=O,C[C@H](NCc1ccccc1OC(F)(F)F)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024165115,0.5439346,15.074106,-1.885603,5.9816
Me_dK,CN(H)[C@H](CCCCN)C(H)=O,CN([*])[C@H](CCCCN)C([*])=O |$;;_R1;;;;;;;;_R2;$|,Backbone,-0.0032551817,0.68858445,19.082825,-1.9954376,8.08918
X2048,NC(=N)NCCC[C@@H](N(H)Cc1ccccc1)C(H)=O,NC(=N)NCCC[C@@H](N([*])Cc1ccccc1)C([*])=O |$;;;;;;;;;_R1;;;;;;;;;_R2;$|,Backbone,-0.002897148,0.5768474,15.986265,-2.8774972,8.447749
X2062,Fc1cc(F)cc(c1)[C@H](NH)C(H)=O,Fc1cc(F)cc(c1)[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0031306644,0.6166595,17.08959,-2.7780616,9.052817
X2032,Fc1ccc(CN[C@H](CSH)C(H)=O)cc1F,Fc1ccc(CN[C@H](CS[*])C([*])=O)cc1F |$;;;;;;;;;;_R3;;_R2;;;;$|,Backbone,-0.0034695156,0.56120366,15.552831,-1.8675692,7.118751
X1982,NC(=O)N[C@H](Cc1ccc(O)cc1)C(H)=O,NC(=O)N[C@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033140287,0.5877137,16.28746,-2.0557256,7.606685
X1868,O[C@@]12C[C@H](N(H)[C@@H]1Nc1cc(Cl)ccc21)C(H)=O,O[C@@]12C[C@H](N([*])[C@@H]1Nc1cc(Cl)ccc21)C([*])=O |$;;;;;_R1;;;;;;;;;;;_R2;$|,Backbone,-0.0031191253,0.58651614,16.254242,-2.852131,9.442104
X1745,CCCCCC[C@H](N(C)H)C(H)=O,CCCCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,-0.002417288,0.6186164,17.143732,-3.0894353,8.958665
X1714,CN(H)[C@H](CC(=O)OC(C)(C)C)C(H)=O,CN([*])[C@H](CC(=O)OC(C)(C)C)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone,-0.003053731,0.5862972,16.248165,-2.026538,7.5176296
X1863,COSCC[C@H](NH)C(H)=O,COSCC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0028187397,0.6539394,18.12267,-2.3192196,8.924843
X50,Nc1ccc(cc1)-c1cn(nn1)[C@H]1C[C@H](N(H)C1)C(H)=O,Nc1ccc(cc1)-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0029749784,0.6026715,16.701927,-2.3836281,8.939188
Lys(Ac)2,CC(=O)N(CCC[C@@H](NH)C(H)=O)C(C)=O,CC(=O)N(CCC[C@@H](N[*])C([*])=O)C(C)=O |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone,-0.003270669,0.6219708,17.2368,-2.276023,8.690813
X216,CCC[C@]1(CCCN1H)C(H)=O,CCC[C@]1(CCCN1[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0030378764,0.6231731,17.270086,-2.665579,9.637452
X135,CC1(C)SCN(H)[C@H]1C(H)=O,CC1(C)SCN([*])[C@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone,-0.0031484729,0.5975909,16.561157,-2.5101502,9.323198
X142,CCC[C@@H]1CCN(H)[C@H]1C(H)=O,CCC[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;_R1;;;_R2;$|,Backbone,-0.003057111,0.64423203,17.853682,-2.3234909,9.110725
X158,CC(C)(C)OC(=O)N[C@H](CCCNC(N)=N)C(H)=O,CC(C)(C)OC(=O)N[C@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029630244,0.5860874,16.242338,-2.4902174,7.390066
X159,CS(=O)(=O)N[C@@H](Cc1ccccc1)C(H)=O,CS(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002996179,0.57110834,15.827236,-1.8824946,7.1530313
X162,NC(=N)Nc1ccc(C[C@H](NH)C(H)=O)cc1,NC(=N)Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.003315029,0.6109295,16.930824,-2.893552,8.909513
dChg,HN[C@H](C1CCCCC1)C(H)=O,[*]N[C@H](C1CCCCC1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone,-0.0031980935,0.5935528,16.449257,-3.00464,9.049864
X108,CC(C)OC(=O)N[C@@H](C(C)C)C(H)=O,CC(C)OC(=O)N[C@@H](C(C)C)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.003119311,0.581274,16.10897,-1.9510114,7.4930763
X146,OP(O)(=O)Cc1ccc(C[C@H](NH)C(H)=O)cc1,OP(O)(=O)Cc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.003183632,0.6211348,17.213617,-2.411729,8.760574
X213,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)C)cc1)NH,COC(=O)[C@H](Cc1ccc(OC(=O)C(C)C)cc1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0030602298,0.56044424,15.531718,-1.9092917,6.5367084
lalloT,C[C@H](O)[C@H](NH)C(H)=O,C[C@H](O)[C@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone,-0.002834222,0.66232467,18.35505,-2.1306324,7.9634433
dPhe(4-Me),Cc1ccc(C[C@@H](NH)C(H)=O)cc1,Cc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0030941505,0.6241781,17.297943,-3.3693557,9.913903
X2802,C[C@H](NH)C(=O)NC(=O)CCC(O)=O,C[C@H](N[*])C(=O)NC(=O)CCC(O)=O |$;;;_R1;;;;;;;;;;$|,Backbone,-0.002804391,0.5981964,16.577887,-2.354898,6.5964255
X2882,CC[C@H](C)[C@H](NH)C(=O)C[C@H](Cc1ccccc1)C(O)=O,CC[C@H](C)[C@H](N[*])C(=O)C[C@H](Cc1ccccc1)C(O)=O |$;;;;;;_R1;;;;;;;;;;;;;;$|,Backbone,-0.0026178237,0.56103784,15.548106,-2.0688827,5.9584394
X2408,HSc1ncccc1N(=O)=O,[*]Sc1ncccc1N(=O)=O |$_R3;;;;;;;;;;$|,Backbone,-0.0029665213,0.64614516,17.906689,-2.5691516,8.946746
Apm,HN[C@@H](CCCCC(H)=O)C(H)=O,[*]N[C@@H](CCCCC([*])=O)C([*])=O |$_R1;;;;;;;;_R3;;;_R2;$|,Backbone,-0.003421951,0.6551573,18.1565,-2.2709725,9.57612
X2836,HC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0025494464,0.6018165,16.678179,-2.828106,6.851308
X2739,OS(=O)(=O)N[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C(H)=O,OS(=O)(=O)N[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030190814,0.6169382,17.097298,-1.9295977,7.467586
X2740,HN[C@@H](C(H)=O)C(=O)c1c[nH]c2ccccc12,[*]N[C@@H](C([*])=O)C(=O)c1c[nH]c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;;$|,Backbone,-0.0026368138,0.5983804,16.582964,-2.4911482,7.0487585
X2093,HN1Cc2[nH]c3ccccc3c2C[C@@H]1C(H)=O,[*]N1Cc2[nH]c3ccccc3c2C[C@@H]1C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0018320301,0.5856064,16.228882,-2.6683667,6.494018
X2180,HC(=O)[C@H]1NCCC1=O,[*]C(=O)[C@H]1NCCC1=O |$_R2;;;;;;;;$|,Backbone,-0.002169963,0.6130151,16.988478,-1.9475782,5.9295826
X2112,OC(=O)C[C@H](NH)C(=O)COC(=O)c1c(Cl)cccc1Cl,OC(=O)C[C@H](N[*])C(=O)COC(=O)c1c(Cl)cccc1Cl |$;;;;;;_R1;;;;;;;;;;;;;;$|,Backbone,-0.0023442481,0.5549018,15.378027,-1.839838,6.0371065
X2130,NC(=N)NCCC[C@H](NH)C(=O)CNCC(H)=O,NC(=N)NCCC[C@H](N[*])C(=O)CNCC([*])=O |$;;;;;;;;;_R1;;;;;;;_R2;$|,Backbone,-0.0032400123,0.6206467,17.2001,-2.55893,7.9298034
X2193,OC(=O)C[C@H](NH)C(=O)c1nc2ccccc2[nH]1,OC(=O)C[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.002264661,0.58056027,16.089079,-2.1571696,5.848642
X2169,COC(=O)c1ccc2oc(nc2c1)C(=O)[C@@H](NH)C(C)C,COC(=O)c1ccc2oc(nc2c1)C(=O)[C@@H](N[*])C(C)C |$;;;;;;;;;;;;;;;;;_R1;;;$|,Backbone,-0.0027412975,0.54963183,15.232034,-1.8580712,5.866788
X2230,Cc1ccc(cc1)S(=O)(=O)N(H)[C@@H](CCCCN)C(H)=O,Cc1ccc(cc1)S(=O)(=O)N([*])[C@@H](CCCCN)C([*])=O |$;;;;;;;;;;;_R1;;;;;;;;_R2;$|,Backbone,-0.0026576084,0.5679174,15.738761,-2.6812449,7.460654
X2227,CC(C)[C@H](NH)C(=O)Cc1ccccc1,CC(C)[C@H](N[*])C(=O)Cc1ccccc1 |$;;;;;_R1;;;;;;;;;$|,Backbone,-0.0020299542,0.5871095,16.270552,-2.7158792,7.0201135
Pen_OMe,COC(=O)[C@@H](NH)C(C)(C)SH,COC(=O)[C@@H](N[*])C(C)(C)S[*] |$;;;;;;_R1;;;;;_R3$|,Backbone,-0.002677697,0.6156514,17.061594,-1.7974265,6.162326
X1997,CC[C@@]1(OC(=O)N(CCN(C)C)CC(H)=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,CC[C@@]1(OC(=O)N(CCN(C)C)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0023948022,0.5268216,14.59986,-1.9326808,5.968341
Boc_dGlu(OBzl),CC(C)(C)OC(=O)N[C@H](CCC(=O)OCc1ccccc1)C(H)=O,CC(C)(C)OC(=O)N[C@H](CCC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024063773,0.58031726,16.082361,-2.2651396,6.2242866
X1497,Cc1ccc(C)c(c1)-c1cn(nn1)[C@H]1C[C@H](N(H)C1)C(H)=O,Cc1ccc(C)c(c1)-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0029454085,0.5696066,15.785613,-2.0288486,7.9732065
X1294,Brc1ccccc1C[C@H](NH)C(H)=O,Brc1ccccc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0032711693,0.63765323,17.671396,-3.160736,9.403762
X1421,OC(=O)C[C@H](NH)C(=O)c1ncco1,OC(=O)C[C@H](N[*])C(=O)c1ncco1 |$;;;;;;_R1;;;;;;;$|,Backbone,-0.0028269638,0.5827489,16.1498,-2.0779612,6.2733808
X1470,CCOC(=O)N[C@H](Cc1ccc(OC)cc1)C(H)=O,CCOC(=O)N[C@H](Cc1ccc(OC)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033197023,0.5834937,16.170513,-2.627349,8.521447
X1504,COc1cccc(c1)-c1ccc(C[C@H](NH)C(H)=O)cc1,COc1cccc(c1)-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0028676502,0.5939151,16.45925,-3.04123,8.740379
X1262,Oc1ccc(CCCNCC(H)=O)cc1,Oc1ccc(CCCNCC([*])=O)cc1 |$;;;;;;;;;;;_R2;;;$|,Backbone,-0.0031687133,0.60743487,16.833958,-3.1060598,9.24068
X1278,Cc1cc(=O)[nH]c2cc(ccc12)-n1cc(C[C@H](NH)C(H)=O)nn1,Cc1cc(=O)[nH]c2cc(ccc12)-n1cc(C[C@H](N[*])C([*])=O)nn1 |$;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0028846513,0.54861176,15.203785,-1.884066,7.415318
X1123,HN[C@H](C(H)=O)c1cccnc1,[*]N[C@H](C([*])=O)c1cccnc1 |$_R1;;;;_R2;;;;;;;$|,Backbone,-0.0022316056,0.6043829,16.749264,-2.8877244,8.275277
X1010,FC(F)(F)C([C@H](NH)C(H)=O)C(F)(F)F,FC(F)(F)C([C@H](N[*])C([*])=O)C(F)(F)F |$;;;;;;;_R1;;_R2;;;;;$|,Backbone,-0.0032587387,0.61889225,17.151484,-1.8461263,7.7909923
R_MeCl,NC(=N)NCCC[C@H](NH)C(=O)CCl,NC(=N)NCCC[C@H](N[*])C(=O)CCl |$;;;;;;;;;_R1;;;;$|,Backbone,-0.0032087874,0.63741374,17.664751,-2.913137,7.5623336
X184,CC(C)[C@H](NH)C(=O)C[C@H](Cc1ccccc1)C(O)=O,CC(C)[C@H](N[*])C(=O)C[C@H](Cc1ccccc1)C(O)=O |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone,-0.0027704053,0.5833452,16.166319,-1.8224108,6.4538937
X246,NCCCCCCN(H)CC(H)=O,NCCCCCCN([*])CC([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0025970775,0.6696403,18.557756,-3.0564299,9.773609
X559,CNC(=O)NC(=N)NCCC[C@H](NH)C(H)=O,CNC(=O)NC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0036171414,0.59009683,16.353552,-1.8457662,8.201377
Me_meA,C[C@H](N(C)C)C(H)=O,C[C@H](N(C)C)C([*])=O |$;;;;;;_R2;$|,Backbone,-0.0029485219,0.62411964,17.296303,-2.4802825,9.212135
X413,CN(C)c1ccc2C(=O)N(C[C@H](N)C(H)=O)C(=O)c2c1,CN(C)c1ccc2C(=O)N(C[C@H](N)C([*])=O)C(=O)c2c1 |$;;;;;;;;;;;;;;_R2;;;;;$|,Backbone,-0.002541547,0.5561984,15.413984,-2.4273283,6.4415474
X207,CCOC(=O)CNH,CCOC(=O)CN[*] |$;;;;;;;_R1$|,Backbone,-0.0019426768,0.6829081,18.925383,-2.7402744,7.5091267
X208,COC(=O)NCCCC[C@H](NH)C(H)=O,COC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003608464,0.6416373,17.781857,-2.5671453,9.483618
X309,Fc1c(F)c(F)c(C[C@@H](NH)C(H)=O)c(F)c1F,Fc1c(F)c(F)c(C[C@@H](N[*])C([*])=O)c(F)c1F |$;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone,-0.002959895,0.6072936,16.830015,-2.3824465,7.8403144
meT,C[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0028337066,0.63476306,17.591246,-2.2738194,8.991854
X613,HN[C@@H](Cc1csc2ccccc12)C(H)=O,[*]N[C@@H](Cc1csc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029296353,0.59984034,16.62346,-2.852385,9.541931
X621,CC(C)(C)OC(=O)N[C@@H](C(H)=O)c1ccc(F)cc1,CC(C)(C)OC(=O)N[C@@H](C([*])=O)c1ccc(F)cc1 |$;;;;;;;;;;_R2;;;;;;;;$|,Backbone,-0.002590136,0.5797507,16.066683,-2.2150095,6.483577
X1538,COC(=O)[C@H](C)N(C)H,COC(=O)[C@H](C)N(C)[*] |$;;;;;;;;_R1$|,Backbone,-0.003212586,0.60281587,16.705961,-1.6585313,6.3468165
X1547,CC(C)[C@H](NC(=O)Nc1ccccc1)C(H)=O,CC(C)[C@H](NC(=O)Nc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030198544,0.57420415,15.913033,-2.1374924,7.552523
X1638,CC(C)(C)N(H)[C@@H](CS)C(H)=O,CC(C)(C)N([*])[C@@H](CS)C([*])=O |$;;;;;_R1;;;;;_R2;$|,Backbone,-0.0028410975,0.63769066,17.672377,-2.166872,8.38795
X1122,Cc1ccc(CNCC(H)=O)cc1,Cc1ccc(CNCC([*])=O)cc1 |$;;;;;;;;;_R2;;;$|,Backbone,-0.0027816538,0.5925006,16.42004,-2.4772136,8.171961
X587,NC1(CCCCC1)c1cn(nn1)[C@H]1C[C@H](N(H)C1)C(H)=O,NC1(CCCCC1)c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0030559425,0.59222955,16.412565,-2.4759376,9.406539
X1516,CCS[C@H]1CCN(H)[C@@H]1C(H)=O,CCS[C@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;;;_R1;;;_R2;$|,Backbone,-0.0026829417,0.63047576,17.472416,-2.4185088,8.6486435
Boc_Y,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(H)=O,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029260889,0.5957167,16.509186,-2.4753468,7.655045
X2524,HN[C@@H](CCCCCC(=O)c1ccccc1)C(H)=O,[*]N[C@@H](CCCCCC(=O)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028674335,0.6384725,17.694046,-3.0035884,9.235077
Me_meNle,CCCC[C@H](N(C)C)C(H)=O,CCCC[C@H](N(C)C)C([*])=O |$;;;;;;;;;_R2;$|,Backbone,-0.0025368873,0.6258383,17.34388,-2.890103,8.926131
X2564,C[C@](Cc1ccc(CC(O)=O)cc1)(NH)C(H)=O,C[C@](Cc1ccc(CC(O)=O)cc1)(N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0030998904,0.6065712,16.810015,-2.4103189,8.136338
K_OBzl,NCCCC[C@H](NH)C(=O)OCc1ccccc1,NCCCC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;;_R1;;;;;;;;;;$|,Backbone,-0.0018748635,0.61223906,16.966948,-3.1907923,7.4681745
X2602,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C(H)=O)C(=O)CC2(CCC(CC2)C(C)(C)C)SH)cc1,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCC(CC2)C(C)(C)C)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;_R3;;$|,Backbone,-0.0025902751,0.5642009,15.635758,-2.6462224,7.051212
X2593,HN[C@@H](CCNCc1ccccc1)C(H)=O,[*]N[C@@H](CCNCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028859843,0.6158754,17.06783,-2.8974652,9.853883
X2710,FC(F)(F)CCCN(H)CC(H)=O,FC(F)(F)CCCN([*])CC([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0028515968,0.57309794,15.882353,-1.9716417,7.6540713
X2676,HN1C[C@@H](C[C@H]1C(H)=O)n1cc(nn1)-c1ccccn1,[*]N1C[C@@H](C[C@H]1C([*])=O)n1cc(nn1)-c1ccccn1 |$_R1;;;;;;;_R2;;;;;;;;;;;;$|,Backbone,-0.0028405674,0.61530626,17.05205,-2.555958,9.287301
X2654,NCCCC[C@@H](NH)C(=O)c1nc2ccccc2s1,NCCCC[C@@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.002092379,0.58178383,16.12297,-2.8815618,6.260571
X2648,CC(C)[C@H](NH)C(=O)c1nccs1,CC(C)[C@H](N[*])C(=O)c1nccs1 |$;;;;;_R1;;;;;;;$|,Backbone,-0.00235652,0.5940293,16.462353,-2.3457332,7.1319814
X2649,CC(C)[C@H](NH)C(=O)c1nnnn1C,CC(C)[C@H](N[*])C(=O)c1nnnn1C |$;;;;;_R1;;;;;;;;$|,Backbone,-0.0023452428,0.5967672,16.538225,-2.4219003,7.0653777
X2551,CS(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(H)=O,CS(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029288928,0.57799387,16.018042,-2.2518337,7.942591
X2521,OC(=O)CN1C(=O)CCN(CC(H)=O)C1=O,OC(=O)CN1C(=O)CCN(CC([*])=O)C1=O |$;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0035923338,0.56997216,15.795845,-1.6923796,6.485706
X2553,COCCOCOc1ccc(cc1CN[C@@H](C(C)C)C(H)=O)C(F)(F)F,COCCOCOc1ccc(cc1CN[C@@H](C(C)C)C([*])=O)C(F)(F)F |$;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,Backbone,-0.0024016816,0.5321728,14.748155,-2.4310198,6.8035407
X2576,Oc1ccc(C[C@H](NH)C(=O)C=O)cc1,Oc1ccc(C[C@H](N[*])C(=O)C=O)cc1 |$;;;;;;;;_R1;;;;;;$|,Backbone,-0.002995583,0.6377249,17.673344,-2.9982195,8.572043
X2561,CN(C)c1cccc2c(cccc12)S(=O)(=O)N[C@@H](CCC(O)=O)C(H)=O,CN(C)c1cccc2c(cccc12)S(=O)(=O)N[C@@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027727485,0.5506902,15.261366,-2.3964038,6.9042244
